department,region,education,gender,recruitment_channel,age,previous_year_rating,KPIs_met >60%,awards_won?,avg_training_score
2,7,2,2,3,45,5.0,1,0,64
4,27,1,1,3,39,5.0,1,0,78
3,15,1,2,1,48,5.0,1,0,72
2,31,2,1,3,34,5.0,0,0,69
1,2,1,1,2,32,3.0,1,0,89
3,27,2,1,1,27,5.0,1,0,67
4,2,2,2,3,33,5.0,0,0,90
3,10,1,2,3,31,3.0,1,0,66
2,14,1,2,3,38,5.0,1,1,59
2,22,1,2,1,38,3.0,1,0,87
6,22,2,1,3,27,1.0,1,1,58
3,2,2,1,3,48,3.0,0,0,84
5,7,1,1,1,37,2.0,0,0,87
5,22,2,1,1,37,3.0,1,0,85
2,1,2,1,1,27,3.0,1,0,65
4,22,2,2,3,28,1.0,1,0,90
2,7,1,1,1,49,5.0,1,0,95
3,13,2,2,3,33,3.0,1,1,70
6,15,2,1,1,36,3.0,0,0,69
1,2,2,1,3,29,5.0,0,0,58
5,11,2,1,3,29,3.0,1,0,92
7,2,1,2,1,40,2.0,1,0,49
9,7,2,1,3,35,5.0,1,0,88
4,7,1,2,3,41,3.0,0,0,93
7,22,2,2,1,35,3.0,0,0,66
5,22,2,2,1,27,4.0,1,1,84
1,20,1,1,3,42,5.0,1,0,56
2,13,2,1,1,41,4.0,0,0,69
1,10,1,1,3,33,3.0,1,0,48
2,14,2,1,1,34,4.0,0,1,69
2,19,2,1,1,35,4.0,0,1,71
3,2,2,2,3,26,3.0,1,0,67
4,31,2,1,1,25,4.0,1,1,86
3,17,2,2,3,48,4.0,1,0,83
4,25,2,2,3,30,2.0,0,0,86
5,7,2,1,3,29,5.0,1,1,86
1,16,2,2,1,39,3.0,0,0,65
2,27,2,1,3,29,5.0,1,0,55
3,15,1,2,3,55,5.0,1,0,74
1,22,2,1,3,28,5.0,0,0,64
2,22,2,1,3,36,5.0,0,0,71
4,31,2,1,3,36,4.0,1,0,91
1,2,2,2,3,32,4.0,1,0,60
1,2,1,1,1,42,3.0,1,0,51
1,2,1,1,1,33,5.0,0,1,93
3,26,2,2,1,30,5.0,1,0,69
3,2,2,2,3,52,3.0,1,1,71
1,19,2,1,3,30,5.0,0,0,59
3,2,3,2,3,25,5.0,1,0,69
2,27,1,2,3,46,3.0,0,0,72
3,12,2,2,3,32,5.0,0,1,84
5,19,2,1,1,35,4.0,1,1,86
2,2,1,2,1,39,3.0,0,0,99
6,4,1,1,3,32,3.0,0,0,74
2,2,1,1,1,34,5.0,1,0,62
4,13,2,2,3,29,1.0,1,0,78
4,2,2,1,3,38,5.0,1,0,78
7,14,2,1,1,28,4.0,1,0,48
1,7,2,1,3,35,3.0,1,0,51
1,28,1,1,3,42,5.0,0,0,57
1,1,1,1,1,39,3.0,0,1,62
4,15,2,2,3,30,4.0,1,0,81
1,15,2,1,3,40,3.0,1,0,47
2,27,2,1,3,28,5.0,0,1,70
7,22,2,1,3,30,3.0,1,0,50
3,22,2,1,3,28,5.0,1,0,70
7,2,2,1,3,23,3.0,1,0,54
1,11,2,1,3,30,5.0,1,0,48
3,2,2,2,3,33,3.0,1,0,74
5,25,2,2,3,29,1.0,0,0,84
6,22,2,1,1,27,3.0,0,0,71
3,10,2,2,3,30,5.0,0,1,85
2,15,2,1,3,35,3.0,0,0,70
3,22,1,1,3,37,5.0,1,0,68
1,13,2,1,3,39,4.0,1,0,49
2,22,2,2,1,33,5.0,1,0,65
3,27,1,2,1,35,5.0,1,0,67
6,8,2,1,3,31,3.0,1,0,57
2,2,2,1,1,37,5.0,0,0,71
9,22,2,1,1,31,5.0,1,0,84
6,26,2,2,3,29,5.0,1,0,56
5,8,2,1,1,27,5.0,1,0,87
3,15,1,2,1,34,5.0,1,0,70
1,7,2,1,1,39,3.0,1,0,53
6,7,1,1,1,34,4.0,1,0,54
2,23,2,1,1,29,4.0,0,1,86
3,7,1,1,1,45,5.0,0,0,80
3,7,2,1,1,30,4.0,1,0,70
2,7,1,2,3,37,5.0,1,0,61
4,2,2,2,3,49,3.0,1,0,83
4,7,2,2,3,28,5.0,0,0,92
1,11,2,1,3,28,4.0,1,0,50
2,22,2,1,3,28,3.0,1,0,59
5,28,1,1,3,37,5.0,1,0,84
4,7,1,1,3,54,4.0,0,0,81
1,22,2,1,1,32,3.0,1,0,51
3,10,1,2,1,33,2.0,1,0,68
1,13,2,1,3,39,4.0,1,0,62
9,7,1,1,3,38,5.0,1,0,84
1,15,2,2,1,29,3.0,1,0,56
1,4,2,1,3,27,5.0,1,0,47
5,32,2,1,3,28,3.0,1,0,88
1,2,2,1,1,42,4.0,1,0,54
5,29,2,2,3,29,5.0,0,0,90
5,4,2,1,3,31,3.0,1,0,88
1,2,2,1,3,41,5.0,1,1,48
8,27,2,1,1,27,4.0,0,0,73
3,20,1,2,1,32,5.0,1,0,67
5,25,2,1,3,30,3.0,1,0,82
3,2,1,1,1,32,5.0,0,0,83
3,2,1,2,3,49,3.0,1,0,71
6,4,1,1,3,38,3.0,1,0,63
8,22,2,1,2,31,5.0,1,0,60
5,30,2,1,3,28,5.0,0,1,85
5,31,2,2,3,27,3.0,1,0,86
2,19,2,1,3,40,3.0,1,0,57
5,28,2,1,3,33,5.0,1,0,88
1,32,2,1,1,30,3.0,1,0,51
4,7,1,2,1,37,5.0,1,0,90
9,2,2,1,1,36,5.0,1,0,85
6,22,2,2,3,31,5.0,0,0,70
6,26,2,1,1,30,3.0,0,1,71
2,2,2,2,1,31,1.0,1,1,60
1,28,2,1,3,30,3.0,1,0,45
3,2,2,2,1,34,3.0,0,0,83
1,27,2,1,1,27,4.0,1,0,53
1,7,1,2,3,42,5.0,1,0,54
5,22,2,1,3,29,5.0,0,0,82
2,11,2,2,3,39,5.0,1,1,58
1,11,2,1,1,36,5.0,1,0,46
4,7,2,1,2,26,2.0,1,0,77
2,4,2,1,3,31,5.0,1,0,87
3,2,1,2,2,37,3.0,1,0,71
4,7,1,2,1,39,3.0,0,0,88
2,14,1,1,1,40,3.0,1,0,65
2,22,2,2,1,29,5.0,1,0,59
3,27,2,1,1,31,5.0,1,0,69
4,2,1,2,2,36,3.0,1,0,76
4,33,2,1,3,32,3.0,0,0,90
3,8,1,2,3,32,2.0,0,0,88
6,15,2,1,1,27,4.0,1,0,57
2,14,3,1,3,22,4.0,1,0,58
1,28,1,1,1,31,4.0,1,0,52
2,13,1,1,3,50,5.0,1,0,61
2,13,2,1,3,35,3.0,1,0,99
2,22,2,2,3,28,5.0,1,0,62
1,20,2,1,3,30,5.0,1,0,51
3,15,2,2,2,35,5.0,1,0,70
3,2,2,2,1,46,5.0,0,0,84
1,2,2,1,2,34,4.0,1,0,48
3,2,2,2,1,39,3.0,0,0,83
6,4,2,1,1,28,4.0,1,0,76
1,7,2,1,3,41,2.0,0,0,70
3,7,2,1,3,30,4.0,1,0,70
1,2,2,2,1,33,5.0,1,0,51
1,13,2,1,3,30,2.0,1,0,84
2,22,2,2,3,36,2.0,1,0,58
2,20,2,2,3,28,5.0,1,0,60
3,27,1,2,3,40,4.0,1,0,67
4,31,2,1,1,31,5.0,1,0,80
2,2,1,2,3,38,3.0,1,0,59
4,2,2,2,1,30,5.0,1,0,79
4,28,1,1,3,33,2.0,1,0,91
5,7,2,1,1,26,3.0,1,1,83
5,19,2,1,3,32,3.0,1,0,88
2,22,1,1,1,47,3.0,1,0,57
6,23,1,1,3,36,5.0,1,1,87
1,4,2,1,3,37,1.0,1,0,50
2,22,1,1,2,31,3.0,0,0,77
2,7,2,2,1,27,2.0,1,0,61
1,28,2,1,3,39,5.0,1,0,45
3,2,2,2,1,56,5.0,1,0,95
2,15,2,2,3,30,5.0,0,0,76
3,22,1,2,1,34,3.0,1,0,94
2,11,1,1,3,41,3.0,1,0,63
4,2,2,2,1,24,5.0,0,0,82
2,2,1,2,3,51,4.0,1,0,59
1,27,1,1,1,36,5.0,1,0,54
3,16,2,2,1,36,3.0,1,0,69
3,23,1,1,3,35,5.0,1,0,91
2,13,2,2,1,34,5.0,0,1,89
4,22,1,2,3,31,4.0,1,0,83
4,7,2,1,3,45,3.0,0,0,80
3,17,2,1,1,39,5.0,1,1,86
2,22,1,1,3,46,5.0,1,0,61
2,19,2,1,3,40,5.0,1,0,55
2,15,1,2,1,33,2.0,0,1,73
1,31,2,1,3,27,2.0,0,0,60
4,26,2,1,1,29,5.0,1,0,79
2,19,2,2,1,33,3.0,1,0,56
1,7,2,1,1,30,3.0,1,0,50
3,16,2,2,3,37,5.0,0,0,77
1,2,1,1,1,34,5.0,0,1,66
3,13,1,2,3,33,5.0,1,0,89
2,17,2,2,1,34,4.0,0,0,70
2,22,1,2,1,38,5.0,1,0,61
4,30,2,1,1,28,4.0,1,0,94
3,7,1,1,3,34,3.0,1,0,67
4,7,1,2,2,36,5.0,1,0,94
1,1,1,1,1,39,5.0,1,0,92
5,28,2,1,1,30,5.0,1,0,99
7,7,1,1,1,42,5.0,0,1,86
2,27,2,1,3,35,5.0,1,0,59
4,22,1,2,3,34,3.0,1,0,78
2,13,1,1,3,40,3.0,0,1,72
1,2,2,1,1,27,5.0,1,0,94
5,31,2,1,3,28,3.0,1,0,86
3,7,2,2,1,32,5.0,1,0,73
2,22,2,2,1,34,3.0,1,0,64
4,15,2,1,3,48,4.0,1,0,82
2,7,1,2,1,43,4.0,0,0,70
1,2,1,2,3,36,4.0,0,0,63
1,22,2,1,3,26,4.0,1,0,60
4,26,2,1,3,49,5.0,1,0,81
2,2,2,2,1,44,4.0,1,0,61
2,16,1,1,3,39,3.0,0,0,66
1,2,2,1,1,37,4.0,1,0,52
2,7,2,1,1,35,4.0,0,1,71
6,4,1,1,1,36,3.0,1,0,65
5,2,2,1,3,30,3.0,1,0,80
7,4,2,1,1,27,3.0,1,0,52
3,13,1,2,3,35,5.0,1,1,73
1,27,2,1,3,35,3.0,0,0,58
2,27,1,1,1,48,5.0,1,0,62
4,27,2,2,1,35,5.0,1,0,77
4,7,2,2,3,32,4.0,1,0,80
1,4,2,2,3,30,3.0,1,0,50
1,22,2,1,3,28,3.0,1,0,99
4,22,2,1,3,27,4.0,1,0,77
5,29,2,1,1,28,5.0,1,1,92
4,2,2,1,1,31,2.0,1,0,90
4,33,2,1,3,34,3.0,1,1,75
1,2,2,1,1,39,3.0,1,0,47
1,2,2,2,3,38,3.0,1,0,52
3,20,2,1,3,31,3.0,0,0,82
4,22,3,1,1,22,5.0,1,0,81
7,22,3,1,3,22,5.0,1,0,49
3,2,2,2,1,31,3.0,0,0,81
3,14,1,2,3,41,5.0,0,0,78
3,12,2,1,3,38,3.0,1,0,67
1,2,1,1,2,38,5.0,1,0,50
4,17,2,1,3,32,4.0,1,0,83
1,28,1,1,3,36,3.0,1,0,45
1,22,2,1,1,25,4.0,1,0,48
3,27,2,1,3,33,5.0,1,0,74
3,16,1,1,3,36,5.0,1,0,67
3,15,1,2,1,34,2.0,1,0,69
3,15,1,2,3,32,3.0,0,0,85
4,27,2,1,3,25,3.0,1,0,79
2,23,2,1,3,42,4.0,1,0,61
2,32,2,1,1,30,3.0,1,1,56
3,23,2,2,1,33,5.0,1,1,69
3,2,2,2,3,30,4.0,1,0,79
5,22,2,1,3,33,5.0,1,0,83
1,1,1,1,1,37,5.0,1,0,51
2,6,2,2,1,30,4.0,1,0,61
2,11,2,1,3,30,5.0,0,1,98
6,2,2,1,3,24,5.0,0,0,71
2,15,1,1,1,33,3.0,1,1,59
3,8,2,1,1,30,5.0,1,0,72
4,2,2,2,3,58,3.0,1,0,82
1,7,1,1,3,42,4.0,1,0,60
3,13,2,1,1,27,4.0,0,0,78
1,22,2,1,1,30,4.0,1,0,92
4,16,2,1,1,34,5.0,1,0,75
9,2,1,1,1,41,3.0,1,0,85
6,4,1,1,1,35,5.0,0,0,70
2,2,2,1,3,34,5.0,1,0,57
1,14,2,1,3,39,3.0,0,0,58
4,17,1,1,3,42,3.0,1,0,78
1,28,1,1,1,34,3.0,1,0,49
1,25,1,1,3,39,1.0,1,0,51
9,26,2,1,3,33,3.0,0,0,84
4,13,1,2,1,36,3.0,0,0,83
2,2,2,2,1,36,5.0,1,0,59
4,7,2,1,1,35,5.0,0,0,89
2,15,2,1,3,37,3.0,1,1,94
1,7,1,1,3,34,3.0,1,0,54
1,4,1,1,1,31,5.0,1,0,47
4,2,2,1,3,27,5.0,0,0,83
5,23,2,1,3,37,3.0,1,0,81
3,7,2,1,3,33,3.0,1,0,66
2,13,1,1,1,36,5.0,1,0,57
2,2,2,2,1,32,3.0,1,0,59
5,21,2,1,3,29,5.0,1,0,84
7,22,2,1,1,30,3.0,0,0,65
2,26,1,2,1,39,4.0,1,0,55
3,27,2,2,3,34,4.0,1,0,72
4,30,1,2,3,34,3.0,1,0,79
9,22,2,1,3,28,3.0,1,0,87
4,11,1,2,3,40,5.0,1,0,90
4,2,1,1,3,49,5.0,1,0,75
2,22,1,2,3,35,3.0,0,1,96
1,16,1,1,3,45,5.0,1,0,51
5,4,2,1,1,33,3.0,0,0,82
1,1,1,1,3,41,4.0,1,0,58
5,28,2,1,1,39,5.0,1,0,83
1,24,2,1,1,27,4.0,1,0,52
4,7,2,2,1,43,2.0,1,0,75
1,27,2,2,3,28,4.0,1,0,48
1,28,1,1,3,32,4.0,1,0,52
4,26,2,1,3,32,5.0,0,0,85
6,26,2,1,3,32,5.0,1,0,60
8,2,2,1,1,28,2.0,1,0,60
1,7,2,1,1,29,5.0,1,0,52
3,5,2,2,1,37,4.0,1,0,69
8,27,2,1,1,26,4.0,1,0,59
2,13,1,2,1,35,5.0,1,0,56
1,4,2,1,3,39,3.0,1,0,48
1,22,2,1,1,26,4.0,1,0,48
6,4,2,1,3,33,5.0,0,1,71
4,2,2,2,2,37,5.0,1,1,83
4,10,2,1,3,32,5.0,0,0,81
2,22,2,1,3,31,5.0,1,0,63
1,22,2,2,3,29,3.0,1,0,49
4,2,2,2,3,58,4.0,0,0,91
3,26,2,1,3,26,3.0,1,0,93
1,23,2,1,3,34,5.0,1,0,54
7,27,2,1,1,26,5.0,1,0,50
2,15,2,1,3,32,5.0,1,0,58
1,6,2,1,3,29,4.0,1,0,50
4,26,2,2,3,49,3.0,1,0,78
1,22,2,1,1,33,5.0,1,1,46
1,13,2,1,3,28,5.0,0,0,61
1,2,1,1,1,31,5.0,1,0,48
1,13,2,1,3,37,4.0,1,0,64
3,2,2,1,1,35,5.0,0,0,81
3,13,2,2,1,30,5.0,1,0,68
2,22,1,1,3,42,3.0,1,0,59
2,15,2,1,1,36,5.0,0,0,72
2,22,2,2,3,38,5.0,0,1,70
2,13,1,2,3,41,5.0,1,0,93
3,2,2,2,1,52,5.0,1,0,67
2,2,1,1,3,38,5.0,0,0,69
2,7,2,2,1,40,4.0,1,0,52
2,4,2,1,1,45,4.0,1,0,61
6,7,1,2,3,35,4.0,1,0,58
5,22,2,2,3,27,1.0,1,0,79
3,15,1,1,3,37,4.0,1,0,90
2,15,2,2,1,33,3.0,0,0,69
1,28,2,1,3,25,4.0,1,0,64
1,11,2,1,1,35,5.0,1,0,49
2,22,1,1,1,34,3.0,1,0,61
6,30,2,2,1,28,1.0,1,0,60
4,26,2,2,3,27,5.0,1,0,85
2,22,2,2,1,46,5.0,0,0,71
4,22,1,1,1,47,5.0,1,0,72
4,22,2,1,1,26,3.0,1,0,95
6,22,2,1,3,28,5.0,0,0,91
3,31,2,1,3,39,5.0,1,1,90
7,2,2,2,3,28,3.0,0,0,60
2,15,2,1,1,34,5.0,0,0,71
4,25,2,1,3,29,5.0,1,0,81
5,7,2,2,3,28,1.0,1,0,85
2,19,2,1,3,32,5.0,1,1,60
1,8,2,1,3,36,5.0,0,0,63
5,22,2,1,3,28,2.0,1,0,88
1,2,2,1,2,29,5.0,0,0,61
1,2,2,2,3,36,3.0,1,0,56
2,8,1,2,1,36,5.0,1,0,59
2,22,2,2,1,29,5.0,1,0,60
1,27,2,1,1,39,5.0,0,0,68
3,7,2,1,1,29,5.0,1,0,63
5,7,1,1,3,37,5.0,0,1,84
4,23,2,1,1,31,5.0,0,1,93
2,7,1,1,1,35,5.0,1,0,57
1,2,1,1,3,49,5.0,0,0,63
6,4,1,1,3,32,5.0,0,1,90
9,26,2,1,3,31,5.0,0,0,86
5,12,2,1,1,27,5.0,0,0,82
4,15,2,1,1,31,4.0,0,0,90
1,19,2,1,1,38,3.0,1,0,93
5,7,1,1,3,39,4.0,1,1,94
1,25,2,1,3,25,3.0,1,0,49
3,2,1,1,2,41,5.0,0,0,80
3,2,1,1,3,59,5.0,0,0,81
2,4,2,1,1,35,5.0,1,0,60
9,22,2,1,3,31,3.0,1,1,87
4,5,2,2,1,27,4.0,0,0,81
4,2,2,2,3,28,1.0,1,0,80
6,20,2,1,1,30,3.0,0,0,74
3,2,2,2,2,30,5.0,0,1,79
5,13,2,1,1,28,5.0,1,0,86
1,4,1,1,1,32,3.0,0,0,67
2,6,2,1,3,29,4.0,1,0,57
1,2,2,1,3,23,5.0,1,0,46
4,23,1,1,3,33,4.0,0,0,84
3,7,2,2,1,30,2.0,1,0,68
2,22,2,2,1,37,1.0,1,1,90
2,4,2,2,1,31,3.0,0,0,64
3,16,2,2,1,32,5.0,1,0,68
2,22,2,1,3,32,3.0,1,0,58
4,26,2,1,3,26,3.0,1,0,73
1,3,1,1,1,37,4.0,1,0,92
4,13,1,1,1,38,3.0,1,1,78
1,11,2,1,3,35,4.0,0,1,92
1,7,1,2,3,34,3.0,1,0,47
2,4,1,2,3,43,3.0,1,0,61
1,2,2,2,3,27,4.0,1,0,93
4,2,2,2,1,44,5.0,1,0,80
1,7,2,1,3,34,4.0,1,0,90
3,10,1,2,3,32,2.0,1,0,64
1,28,1,2,1,34,4.0,0,0,64
7,2,2,1,3,49,3.0,0,1,62
2,22,2,1,1,34,5.0,1,0,83
1,13,2,1,1,34,5.0,0,0,64
5,22,2,1,3,28,3.0,1,0,85
1,28,1,1,1,44,2.0,1,0,48
3,23,2,1,3,29,5.0,0,0,86
2,4,2,2,1,34,5.0,1,0,64
5,26,2,1,3,28,3.0,1,0,82
1,4,1,2,1,34,5.0,1,0,92
2,7,2,2,1,42,5.0,0,0,69
3,2,2,2,3,28,5.0,1,0,94
3,11,2,2,1,30,5.0,1,0,69
1,13,2,1,3,44,3.0,1,0,49
1,4,1,1,1,49,4.0,1,0,64
1,31,2,1,3,29,3.0,1,0,94
1,2,2,1,3,46,3.0,1,0,52
2,2,2,2,1,60,3.0,0,0,71
1,4,2,1,1,42,3.0,0,0,62
1,7,2,1,3,26,4.0,1,0,67
3,7,2,1,3,28,2.0,1,0,65
2,4,2,2,3,38,3.0,0,0,63
2,4,2,1,1,44,5.0,0,0,76
2,31,2,2,3,37,5.0,1,0,59
1,5,2,1,3,48,4.0,0,0,99
5,22,2,1,3,28,3.0,1,0,88
1,7,2,1,1,31,4.0,1,0,53
4,16,1,2,1,41,3.0,1,0,81
7,3,2,2,1,27,5.0,1,0,49
6,22,2,2,3,25,5.0,1,1,90
3,22,2,2,3,30,5.0,0,0,84
5,2,2,1,1,57,5.0,1,0,88
1,2,2,2,1,34,2.0,1,0,49
1,13,1,1,1,31,5.0,1,0,53
1,13,1,1,3,56,3.0,1,1,84
1,22,2,2,3,29,3.0,1,0,47
4,27,3,1,1,26,5.0,0,0,83
8,26,2,1,3,27,3.0,1,0,58
4,26,1,1,1,33,5.0,1,0,94
1,22,2,1,1,28,5.0,0,0,64
5,31,2,2,3,30,3.0,1,0,90
2,16,1,1,3,34,5.0,1,1,87
4,22,2,1,1,26,4.0,1,0,80
5,2,1,1,1,34,5.0,1,0,81
7,7,2,1,1,27,3.0,1,0,56
6,7,1,1,1,34,3.0,0,1,70
2,12,2,2,3,31,3.0,1,0,61
5,22,2,1,3,29,3.0,1,0,84
3,2,1,2,1,36,3.0,1,0,72
4,4,2,2,1,30,4.0,1,1,87
2,27,2,2,3,30,5.0,1,0,96
5,30,2,1,1,34,5.0,1,0,97
2,2,1,1,3,48,1.0,1,0,65
2,22,2,1,1,29,5.0,0,0,64
2,15,1,2,1,38,5.0,1,0,61
5,1,1,1,3,30,5.0,1,0,84
3,2,1,2,1,44,3.0,1,0,69
1,4,1,1,3,43,3.0,1,0,47
3,8,2,2,1,31,5.0,0,0,87
4,26,2,2,3,33,4.0,1,0,80
5,22,2,1,3,31,5.0,1,0,98
2,7,1,2,1,31,4.0,1,0,61
5,22,2,1,1,32,3.0,1,0,87
2,31,1,1,3,33,5.0,1,0,93
1,2,1,1,3,36,5.0,1,0,56
2,27,2,1,3,40,4.0,1,0,61
6,25,1,1,3,33,5.0,0,0,70
2,22,1,1,3,31,5.0,1,0,57
2,2,2,2,3,28,5.0,0,0,88
2,2,2,1,1,53,5.0,1,0,63
2,2,2,1,3,37,5.0,0,1,79
2,20,2,1,1,26,5.0,1,0,61
1,22,2,1,1,28,3.0,1,0,48
5,17,2,1,3,30,5.0,0,0,83
1,2,1,2,3,47,4.0,1,0,51
2,2,1,1,3,35,5.0,1,1,57
1,2,1,1,1,43,5.0,1,0,50
1,6,2,1,3,32,3.0,1,0,47
5,22,2,1,3,28,5.0,1,0,87
2,22,1,2,1,35,3.0,1,0,63
4,7,2,1,1,34,5.0,1,0,82
5,28,1,1,1,35,3.0,1,0,85
5,28,2,1,1,34,3.0,1,0,86
1,7,2,1,1,29,3.0,1,0,95
1,2,1,1,3,39,3.0,0,0,62
4,2,1,1,1,55,4.0,1,0,79
3,26,2,2,3,40,3.0,1,0,64
4,8,2,1,3,27,4.0,1,0,78
1,1,2,1,1,34,3.0,1,0,54
3,17,2,2,3,46,5.0,0,1,90
6,7,3,1,3,24,3.0,0,0,73
9,4,1,2,1,35,5.0,1,0,84
2,22,2,2,1,49,5.0,1,0,59
3,8,1,2,3,33,3.0,1,0,67
4,2,2,2,3,27,3.0,0,0,83
1,1,2,1,3,29,4.0,1,0,47
5,29,2,1,1,30,4.0,0,0,86
5,2,2,1,1,32,3.0,1,0,93
1,28,2,1,1,32,5.0,0,0,90
4,22,2,1,2,26,4.0,1,1,90
5,22,2,2,1,28,5.0,1,0,89
4,2,2,1,2,31,3.0,1,0,91
1,25,1,1,3,33,5.0,0,0,91
1,31,2,1,1,33,5.0,1,0,51
5,23,1,1,1,44,5.0,1,0,85
2,15,2,2,3,44,4.0,1,1,61
2,7,2,2,1,29,5.0,1,0,62
2,4,2,1,1,31,5.0,1,0,63
1,7,2,1,3,38,4.0,1,0,48
1,1,2,1,1,29,3.0,1,1,88
3,17,2,2,1,30,3.0,1,0,67
4,2,2,1,1,34,3.0,1,0,77
2,15,2,1,1,36,4.0,1,0,56
3,2,2,1,1,34,5.0,1,0,98
1,28,2,1,3,40,5.0,1,1,50
1,2,2,1,3,38,5.0,1,0,58
4,31,1,1,3,35,3.0,1,0,97
2,22,2,2,2,35,3.0,1,0,57
2,13,1,1,3,33,3.0,0,0,72
7,26,2,1,1,28,4.0,1,0,59
4,11,2,1,1,31,5.0,0,0,81
1,32,2,1,3,25,5.0,1,0,50
2,15,2,2,3,34,5.0,1,0,62
1,2,2,2,1,38,3.0,0,0,65
3,4,1,2,1,33,5.0,1,1,68
8,12,2,1,1,28,2.0,1,1,96
5,22,2,1,3,29,5.0,0,0,88
3,2,1,2,3,38,3.0,1,0,70
5,2,2,1,1,26,3.0,1,0,87
1,26,2,1,1,24,4.0,1,0,84
1,7,1,2,3,45,3.0,1,0,92
4,7,2,1,3,27,5.0,1,0,82
2,31,2,2,1,32,3.0,1,0,58
1,13,1,1,3,37,5.0,0,0,63
1,20,2,2,3,28,4.0,1,0,49
3,15,1,1,1,35,5.0,0,0,83
2,19,2,1,3,38,5.0,0,0,75
6,23,2,1,3,33,1.0,1,0,60
1,4,1,1,1,34,5.0,0,0,63
1,4,2,1,1,30,3.0,1,0,46
4,2,2,1,1,25,2.0,0,0,96
1,2,2,1,3,59,3.0,1,0,51
1,4,1,2,3,34,3.0,0,0,65
4,26,2,2,3,30,5.0,0,0,80
1,2,2,1,3,51,2.0,1,0,49
4,15,1,1,3,36,5.0,0,0,83
1,31,2,1,1,26,4.0,0,0,57
1,15,2,1,1,36,4.0,1,0,48
4,14,2,2,3,39,5.0,0,0,91
1,25,2,1,3,29,4.0,1,0,59
2,4,1,2,1,41,5.0,1,0,60
2,22,2,1,2,27,2.0,1,0,63
2,2,1,2,1,38,5.0,1,0,59
1,14,2,1,1,26,3.0,1,0,44
2,15,2,2,1,33,5.0,0,0,87
4,2,2,1,3,32,3.0,0,0,88
4,26,2,2,1,26,5.0,0,0,81
4,24,2,1,1,29,5.0,1,0,82
2,4,1,1,3,47,3.0,0,1,76
1,2,2,2,1,30,5.0,1,0,49
3,2,1,1,3,46,3.0,1,0,76
1,2,2,1,1,40,5.0,1,0,50
2,4,1,2,1,34,5.0,1,0,60
4,22,1,1,1,37,5.0,1,0,79
1,26,2,1,1,33,5.0,1,0,48
1,28,2,1,1,29,3.0,1,0,52
1,13,2,1,3,35,4.0,1,1,93
1,13,2,1,1,37,5.0,1,0,53
3,15,2,1,3,31,2.0,0,0,81
6,22,2,1,1,29,4.0,1,0,60
3,2,1,2,3,42,5.0,0,0,88
1,4,1,2,1,34,3.0,1,0,51
1,7,1,2,3,36,4.0,1,0,50
2,7,2,2,1,34,3.0,1,0,53
1,13,1,2,3,33,4.0,0,1,64
2,19,2,2,1,41,5.0,1,0,58
5,22,2,1,1,29,3.0,1,0,86
7,2,2,1,3,36,3.0,1,0,97
3,2,2,1,3,39,1.0,1,0,70
5,2,2,1,3,28,4.0,1,0,81
1,2,2,1,2,40,5.0,0,0,66
5,28,2,1,1,33,5.0,0,0,99
6,22,1,1,3,30,5.0,1,0,87
4,4,2,2,3,26,4.0,0,0,94
5,3,2,1,1,29,5.0,1,0,86
1,27,1,1,3,33,3.0,1,1,95
1,12,2,1,1,26,3.0,0,0,58
2,17,2,2,3,33,3.0,1,1,90
1,3,2,1,3,32,5.0,1,0,47
6,7,1,1,3,31,2.0,0,1,72
2,4,1,1,1,43,1.0,0,0,76
7,2,1,1,1,36,5.0,1,0,47
2,4,1,1,1,41,4.0,0,0,71
5,31,2,1,3,27,5.0,1,0,81
4,2,1,1,1,40,5.0,1,0,78
2,19,2,2,3,34,3.0,1,0,60
2,4,2,2,3,35,3.0,1,1,88
2,15,2,1,3,38,4.0,1,0,61
5,26,2,1,3,41,3.0,0,0,86
5,22,2,1,1,29,5.0,0,0,84
4,7,1,2,3,34,5.0,1,0,81
3,2,1,1,3,36,5.0,1,0,70
1,16,2,1,3,30,1.0,1,0,45
1,2,2,1,1,31,5.0,1,0,53
3,16,2,2,3,31,5.0,1,0,71
1,2,2,1,2,32,4.0,0,0,69
3,2,2,1,1,41,5.0,0,1,92
7,2,1,2,1,52,3.0,1,0,50
6,13,2,1,3,36,3.0,0,0,70
1,22,2,1,1,26,5.0,1,0,93
1,23,1,1,3,44,4.0,1,0,61
2,22,1,2,3,37,3.0,1,0,61
5,28,1,1,1,33,5.0,1,0,87
3,4,2,1,3,31,5.0,1,0,70
4,1,1,1,3,34,5.0,0,0,81
6,2,1,1,3,37,5.0,1,0,91
4,23,2,1,1,27,4.0,1,0,96
4,5,2,1,3,32,5.0,1,1,86
2,19,2,1,1,35,5.0,1,0,57
2,7,1,1,1,32,3.0,1,0,60
3,2,1,2,3,40,2.0,1,0,69
2,22,2,2,1,36,2.0,0,0,78
1,16,2,1,3,36,4.0,1,0,43
1,2,2,1,1,31,1.0,0,0,58
3,2,2,2,3,43,5.0,1,0,72
1,1,2,1,3,29,3.0,0,1,99
1,22,2,1,1,26,4.0,0,0,60
3,22,2,1,3,27,5.0,1,1,71
2,16,2,1,1,51,5.0,1,0,62
2,22,2,1,3,48,5.0,0,0,75
1,2,2,1,1,32,5.0,1,1,49
2,22,2,2,2,29,5.0,0,0,69
